timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-11-25 16:02:37,13.0,11,25,11.0455241,46.0074792,False
2006-11-25 20:00:56,10.0,11,25,11.0468544,46.010836,False
2006-11-26 00:00:49,10.0,11,26,11.0457381,46.0124128,False
2006-11-26 04:01:41,8.0,11,26,11.0457279,46.0124079,False
2006-11-26 08:03:09,10.0,11,26,11.04420965355503,46.00882626763601,False
2006-11-26 12:00:49,11.0,11,26,11.0427153,46.005301,False
2006-11-26 16:01:18,12.0,11,26,11.0427316,46.005349,False
2006-11-26 20:00:56,8.0,11,26,11.0477596,46.0110024,False
2006-11-27 00:00:55,6.0,11,27,11.0457235,46.0111951,False
2006-11-27 04:01:43,6.0,11,27,11.0455512,46.012817,False
2006-11-27 08:02:20,10.0,11,27,11.0521922,46.008076,False
2006-11-27 12:01:42,12.0,11,27,11.0475765,46.0071613,False
2006-11-27 16:01:18,7.0,11,27,11.0479987,46.0101222,False
2006-11-27 20:01:37,9.0,11,27,11.0453131,46.0111471,False
2006-11-28 00:01:17,9.0,11,28,11.0454773,46.0128763,False
2006-11-28 04:00:56,9.0,11,28,11.0445296,46.0130131,False
2006-11-28 08:01:21,12.0,11,28,11.0440512,46.0083295,False
2006-11-28 12:01:23,16.0,11,28,11.0448418,46.0062953,False
2006-11-28 16:01:17,8.0,11,28,11.0439743,46.0086421,False
2006-11-28 20:00:53,7.0,11,28,11.0457781,46.0098724,False
2006-11-29 00:01:24,8.0,11,29,11.0453669,46.0111512,False
2006-11-29 04:01:11,5.0,11,29,11.0453713,46.0123328,False
2006-11-29 08:01:50,9.0,11,29,11.0439026,46.0082205,False
2006-11-29 12:01:42,10.0,11,29,11.0448804,46.0059444,False
2006-11-29 16:00:54,10.0,11,29,11.0439499,46.008277,False
2006-11-29 20:01:17,10.0,11,29,11.0438349,46.0080606,False
2006-11-30 00:00:54,8.0,11,30,11.0447672,46.0089421,False
2006-11-30 04:02:18,6.0,11,30,11.0440351,46.012204,False
2006-11-30 08:03:06,9.0,11,30,11.044523142977274,46.00954298344569,False
