timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-10-02 00:00:00,9.0,10,2,11.046258926391602,46.009273529052734,True
2006-10-02 04:00:00,8.8,10,2,11.04620361328125,46.00928497314453,True
2006-10-02 08:00:00,8.9,10,2,11.046231269836426,46.009281158447266,True
2006-10-02 12:00:00,9.9,10,2,11.046477317810059,46.00921630859375,True
2006-10-02 16:00:00,10.2,10,2,11.046534538269043,46.00919723510742,True
2006-10-02 20:00:00,9.6,10,2,11.046415328979492,46.009239196777344,True
2006-10-03 00:00:00,8.8,10,3,11.046080589294434,46.00933074951172,True
2006-10-03 04:00:00,8.8,10,3,11.046080589294434,46.00933074951172,True
2006-10-03 08:00:00,8.8,10,3,11.046080589294434,46.00933074951172,True
2006-10-03 12:00:00,8.6,10,3,11.046038627624512,46.00933837890625,True
2006-10-03 16:00:00,8.6,10,3,11.046038627624512,46.00933837890625,True
2006-10-03 20:00:00,9.4,10,3,11.046198844909668,46.009300231933594,True
2006-10-04 00:00:00,9.5,10,4,11.046148300170898,46.009334564208984,True
2006-10-04 04:00:00,9.5,10,4,11.046148300170898,46.009334564208984,True
2006-10-04 08:00:00,7.1,10,4,11.045525550842285,46.00945281982422,True
2006-10-04 12:00:00,5.0,10,4,11.045132637023926,46.009525299072266,True
2006-10-04 16:00:00,5.5,10,4,11.045228958129883,46.00951385498047,True
2006-10-04 20:00:00,10.4,10,4,11.046316146850586,46.0092887878418,True
2006-10-05 00:00:00,0.9,10,5,11.044885635375977,46.00968933105469,True
2006-10-05 04:00:00,0.6,10,5,11.044856071472168,46.009700775146484,True
2006-10-05 08:00:00,0.6,10,5,11.044856071472168,46.009700775146484,True
2006-10-05 12:00:00,2.2,10,5,11.045079231262207,46.0096549987793,True
2006-10-05 16:00:00,4.1,10,5,11.04533576965332,46.009620666503906,True
2006-10-05 20:00:00,3.5,10,5,11.045252799987793,46.00962829589844,True
2006-10-06 00:00:00,2.9,10,6,11.045540809631348,46.009727478027344,True
2006-10-06 04:00:00,1.7,10,6,11.045473098754883,46.00978088378906,True
2006-10-06 08:00:00,1.7,10,6,11.045473098754883,46.00978088378906,True
2006-10-06 12:00:00,4.0,10,6,11.045680046081543,46.00969696044922,True
2006-10-06 16:00:00,5.1,10,6,11.04582691192627,46.009666442871094,True
2006-10-06 20:00:00,4.0,10,6,11.045680046081543,46.00969696044922,True
2006-10-07 00:00:00,3.5,10,7,11.04598617553711,46.00979995727539,True
2006-10-07 04:00:00,3.0,10,7,11.046003341674805,46.009830474853516,True
2006-10-07 08:00:00,2.1,10,7,11.04607105255127,46.009883880615234,True
2006-10-07 12:00:00,4.0,10,7,11.046029090881348,46.0097770690918,True
2006-10-07 16:00:00,4.0,10,7,11.046029090881348,46.0097770690918,True
2006-10-07 20:00:00,4.1,10,7,11.046040534973145,46.00977325439453,True
2006-10-08 00:00:00,2.5,10,8,11.046591758728027,46.00996398925781,True
2006-10-08 04:00:00,1.7,10,8,11.046676635742188,46.01001739501953,True
2006-10-08 08:00:00,1.8,10,8,11.046669006347656,46.010009765625,True
2006-10-08 12:00:00,5.1,10,8,11.04649543762207,46.00979232788086,True
2006-10-08 16:00:00,8.2,10,8,11.046820640563965,46.009613037109375,True
2006-10-08 20:00:00,8.1,10,8,11.046815872192383,46.009620666503906,True
2006-10-09 00:00:00,8.1,10,9,11.047018051147461,46.009639739990234,True
2006-10-09 04:00:00,7.5,10,9,11.046982765197754,46.00967788696289,True
2006-10-09 08:00:00,7.8,10,9,11.047002792358398,46.00965881347656,True
2006-10-09 12:00:00,11.4,10,9,11.046985626220703,46.009464263916016,True
2006-10-09 16:00:00,12.1,10,9,11.046945571899414,46.009429931640625,True
2006-10-09 20:00:00,8.7,10,9,11.047051429748535,46.00960159301758,True
2006-10-10 00:00:00,8.1,10,10,11.047141075134277,46.00967025756836,True
2006-10-10 04:00:00,7.3,10,10,11.047041893005371,46.00971984863281,True
2006-10-10 08:00:00,7.7,10,10,11.047094345092773,46.00969314575195,True
2006-10-10 12:00:00,10.4,10,10,11.047139167785645,46.0095329284668,True
2006-10-10 16:00:00,12.6,10,10,11.046948432922363,46.009429931640625,True
2006-10-10 20:00:00,8.3,10,10,11.047157287597656,46.00965881347656,True
2006-10-11 00:00:00,6.4,10,11,11.047155380249023,46.00986099243164,True
2006-10-11 04:00:00,6.1,10,11,11.047173500061035,46.0098876953125,True
2006-10-11 08:00:00,5.6,10,11,11.04720687866211,46.00993347167969,True
2006-10-11 12:00:00,8.8,10,11,11.047104835510254,46.009666442871094,True
2006-10-11 16:00:00,10.5,10,11,11.047102928161621,46.00956344604492,True
2006-10-11 20:00:00,7.2,10,11,11.047101020812988,46.00978469848633,True
2006-10-12 00:00:00,5.8,10,12,11.047270774841309,46.00997543334961,True
2006-10-12 04:00:00,5.6,10,12,11.047293663024902,46.00999069213867,True
2006-10-12 08:00:00,6.5,10,12,11.047207832336426,46.00991439819336,True
2006-10-12 12:00:00,10.3,10,12,11.047013282775879,46.00961685180664,True
2006-10-12 16:00:00,11.2,10,12,11.046954154968262,46.00956344604492,True
2006-10-12 20:00:00,9.3,10,12,11.04698657989502,46.009674072265625,True
2006-10-13 00:00:00,8.4,10,13,11.047070503234863,46.009803771972656,True
2006-10-13 04:00:00,8.1,10,13,11.047104835510254,46.009830474853516,True
2006-10-13 08:00:00,7.4,10,13,11.047174453735352,46.009891510009766,True
2006-10-13 12:00:00,10.2,10,13,11.046875,46.00966262817383,True
2006-10-13 16:00:00,12.1,10,13,11.046736717224121,46.009552001953125,True
