timestamp,external-temperature,longitude,latitude,altitude
2010-03-06 01:00:48,10.0,-111.4100531998206,57.127261100929424,301.86
2010-03-06 04:00:43,8.0,-111.4080913006286,57.1266740010313,304.82
2010-03-06 07:00:47,5.0,-111.40793820069804,57.12661710051021,298.21
2010-03-06 10:00:51,4.0,-111.40792610069396,57.12662740070005,303.42
2010-03-06 13:00:47,2.0,-111.4046046996972,57.12611030107954,296.58
2010-03-06 16:00:53,2.0,-111.40572510031517,57.126815800944215,291.05
2010-03-06 19:00:43,10.0,-111.40429729930077,57.12851810049638,304.27
2010-03-06 22:00:44,12.0,-111.40414960051672,57.12854290079559,300.1
2010-03-07 01:01:43,9.0,-111.40604070081356,57.129715100514304,291.94
2010-03-07 04:00:44,5.0,-111.40978060028276,57.129842601078,299.43
2010-03-07 07:00:41,2.0,-111.41049639966504,57.13027700103922,296.75
2010-03-07 10:00:50,4.0,-111.41059550001935,57.130452100843925,293.67
2010-03-07 13:00:54,0.0,-111.41148679958296,57.13061680053324,305.63
2010-03-07 16:00:54,4.0,-111.4086365000074,57.13164320070212,304.4
2010-03-07 19:00:47,9.0,-111.40887730048355,57.1318353011634,314.39
2010-03-07 22:00:43,13.0,-111.40977649974624,57.131690201268206,301.02
2010-03-08 01:01:11,9.0,-111.4109725005198,57.13162000112348,291.78
2010-03-08 04:00:44,5.0,-111.41199170010135,57.130712701160576,304.68
2010-03-08 07:00:48,5.0,-111.4118594006456,57.13074450112988,302.39
2010-03-08 10:00:44,3.0,-111.41080310040088,57.131566400502926,320.64
2010-03-08 13:00:47,4.0,-111.41079499937072,57.13138280107986,306.46
2010-03-08 16:00:49,4.0,-111.41063369999856,57.13237320115964,295.92
2010-03-08 19:00:53,10.0,-111.4085825004648,57.13244750064105,312.01
2010-03-08 22:00:55,8.0,-111.41018480066845,57.133371300683166,297.91
2010-03-09 01:00:54,9.0,-111.41079580077702,57.1332066004665,282.39
2010-03-09 04:00:50,4.0,-111.41260900017124,57.133227100432585,299.95
2010-03-09 07:00:41,0.0,-111.4127509002035,57.132788101252615,289.87
2010-03-09 10:00:41,-2.0,-111.41303790051984,57.13351660086415,293.41
2010-03-09 13:00:26,-2.0,-111.41305390066844,57.13353660090884,307.45
2010-03-09 16:00:47,0.0,-111.40751790065195,57.13357200079899,298.95
2010-03-09 19:00:50,6.0,-111.40756129965696,57.13360330077189,312.18
2010-03-09 22:00:48,13.0,-111.40610670044394,57.13307260098443,301.55
2010-03-10 01:01:48,7.0,-111.40906229945148,57.132802300921696,297.18
2010-03-10 04:00:44,0.0,-111.41406999978751,57.13396570082821,299.2
2010-03-10 07:00:48,5.0,-111.4139284007012,57.13399750040092,294.53
2010-03-10 10:00:54,5.0,-111.41537470013044,57.13357950087784,305.56
2010-03-10 13:00:43,4.0,-111.41556789978274,57.133538300997806,299.0
2010-03-10 16:00:53,5.0,-111.41647699994591,57.13340610044667,300.17
2010-03-10 19:00:41,7.0,-111.41653589985052,57.11886390054365,300.25
2010-03-10 22:00:53,11.0,-111.41658979917834,57.11875060057282,310.79
2010-03-11 01:00:53,9.0,-111.41648290004576,57.11883650106621,330.8
2010-03-11 04:00:44,3.0,-111.4469713995441,57.12173500071924,299.55
2010-03-11 07:01:17,2.0,-111.44793110012512,57.12231670066274,293.4
2010-03-11 10:00:47,3.0,-111.4474828005758,57.12182160104812,305.23
2010-03-11 13:00:50,2.0,-111.44757170028622,57.12250960101592,312.86
2010-03-11 16:00:48,0.0,-111.45062309934494,57.12586970109477,297.23
2010-03-11 19:00:26,10.0,-111.4501852006648,57.12682260061069,303.66
2010-03-11 22:01:55,10.0,-111.45214890010992,57.12695960096082,298.56
2010-03-12 01:00:43,10.0,-111.45224220009594,57.12717640105348,304.39
2010-03-12 04:00:44,6.0,-111.45151120017466,57.12763850043101,304.46
2010-03-12 07:00:45,6.0,-111.45168909976157,57.12795850060969,304.06
2010-03-12 10:00:43,7.0,-111.45328129918516,57.1281671005301,300.95
