name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"trento, italy",2007-11-16T18:00:00,-6.7,-12.3,-14.2,55.17,0,0,,0,0,,13.3,13,1017,0,36.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-16T19:00:00,-7,-11.8,-13.5,59.79,0,0,,0,0,,10.4,350,1020,0,47.4,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-16T20:00:00,-7.2,-13.6,-13.5,60.78,0,0,,0,0,,16.9,2,1019.7,0,55.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-16T21:00:00,-7.2,-15.3,-13.2,62.32,0,0,,0,0,,25.6,2,1020.7,0,47.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-16T22:00:00,-7.4,-16.1,-13.7,60.73,0,0,,0,0,,30.4,5,1021,0,48.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-16T23:00:00,-7.3,-15.9,-13.6,60.81,0,0,,0,0,,28.8,358,1020.7,0,47.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-17T00:00:00,-7.1,-15.3,-13.3,61.14,0,0,,0,0,,27,7,1020,0,49.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-17T01:00:00,-7.6,-16.9,-13.4,63.02,0,0,,0,0,,34.8,10,,0,50.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-17T02:00:00,-7.6,-16.4,-13.4,63.31,0,0,,0,0,,30.3,2,1020,0,49.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-17T03:00:00,-7.6,-16.7,-14,60.05,0,0,,0,0,,32.5,346,1020,0,49.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-17T04:00:00,-7.6,-16.4,-14.3,58.67,0,0,,0,0,,29.8,349,,0,50.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-17T05:00:00,-7.6,-16.1,-14.3,58.85,0,0,,0,0,,28.3,1,1014.8,0,47.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-17T06:00:00,-7.6,-16.1,-14.3,58.81,0,0,,0,0,,28.2,355,1014.4,0,47.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-17T07:00:00,-8,-17.4,-13.6,64,0,0,,0,0,,34.1,330,,0,49.4,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-11-17T08:00:00,-7.6,-14.3,-13.3,63.47,0,0,,0,0,,17.1,330,1016.2,0,55.9,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-11-17T09:00:00,-7.3,-13.9,-13.2,62.53,0,0,,0,0,,17.1,333,1016.6,0,55.9,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-11-17T10:00:00,-6.2,-12.4,-13.2,57.87,0,0,,0,0,,16.7,321,1020,2.2,56.2,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T11:00:00,-5.6,-11.7,-13.4,54.18,0,0,,0,0,,16.7,338,1017.9,31.8,53.6,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T12:00:00,-5.3,-11.3,-13.4,53.28,0,0,,0,0,,16.6,340,1017.4,60.3,44.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T13:00:00,-5,-10.1,-13.9,49.76,0,0,,0,0,,13.4,13,1018,61.4,47.5,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T14:00:00,-4.5,-9.3,-14.2,47.05,0,0,,0,0,,11.9,5,1015.7,79.2,44.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T15:00:00,-4.5,-10.3,-14,47.31,0,0,,0,0,,17,320,1014.1,78.1,44.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T16:00:00,-4.6,-8.6,-13.7,49.04,0,0,,0,0,,9.2,336,1015.9,79.4,47.5,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T17:00:00,-4.8,-8.8,-13.2,51.82,0,0,,0,0,,9.1,336,1014.9,78.1,45,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T18:00:00,-5.7,-10.7,-13.2,55.17,0,0,,0,0,,12.1,328,1015,58.9,36.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T19:00:00,-5.7,-12.4,-13.5,54.1,0,0,,0,0,,19.9,327,1016.9,60.6,38.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-17T20:00:00,-6.1,-12.2,-13.8,54.19,0,0,,0,0,,16.6,347,1017.7,62.4,37.1,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-17T21:00:00,-6.6,-13.4,-14.8,52.28,0,0,,0,0,,19,20,1017.2,58.4,37.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-17T22:00:00,-6.7,-13,-14.9,52.08,0,0,,0,0,,16.9,1,1018,59.5,38.3,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-17T23:00:00,-6.6,-14.4,-14.3,54.31,0,0,,0,0,,25.4,330,1016.9,58.4,56.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-18T00:00:00,-7,-13.7,-16.9,45.23,0,0,,0,0,,17.8,328,1016.9,60,59,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-18T01:00:00,-7.3,-14,-16.5,47.88,0,0,,0,0,,17.7,327,,40.4,49.3,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-18T02:00:00,-7.1,-13.7,-16.9,45.23,0,0,,0,0,,17.8,327,1015.9,41,49.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-18T03:00:00,-6.9,-13.5,-16.2,47.57,0,0,,0,0,,17.9,327,1015.9,1.8,59,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-18T04:00:00,-6.8,-13.5,-15.3,50.94,0,0,,0,0,,18.1,327,,2.2,58,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-18T05:00:00,-6.6,-13.1,-14.8,52.23,0,0,,0,0,,18,327,1010.5,0,66.7,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-18T06:00:00,-6.8,-13.2,-14.5,54.54,0,0,,0,0,,16.8,324,1012.5,1,63.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-18T07:00:00,-6.4,-11.9,-13.8,55.96,0,0,,0,0,,13.2,349,1014.9,5.3,54.4,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T08:00:00,-6.1,-10.7,-12.6,60.2,0,0,,0,0,,10.2,335,1012.3,44.4,53.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T09:00:00,-5.3,-10.2,-12.3,57.99,0,0,,0,0,,11.9,307,1012.3,62.9,53.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T10:00:00,-4.8,-8.2,-12.2,56.07,0,0,,0,0,,7.5,344,1013.9,81.1,37.5,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T11:00:00,-3.9,-3.9,-11.8,54.2,0,0,,0,0,,3.8,327,1011.7,97.9,53.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T12:00:00,-2.9,-2.9,-11.2,52.99,0,0,,0,0,,3.8,359,1010.9,98.3,53.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T13:00:00,-2.1,-2.1,-11.3,49.44,0,0,,0,0,,4,7,1010.8,99.3,44.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T14:00:00,-1.3,-3.1,-10.6,49.24,0,0,,0,0,,5.3,14,1009,99,45,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T15:00:00,-1.1,-1.1,-10.6,48.52,0,0,,0,0,,0.8,223,1008.9,13.4,44.8,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T16:00:00,-1,-1,-10.4,48.86,0,0,,0,0,,0.8,236,1009.1,15,46.1,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T17:00:00,-1.5,-1.5,-10.5,50.39,0,0,,0,0,,0.3,293,1008.6,14.8,44.7,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T18:00:00,-2.7,-2.7,-10.9,53.31,0,0,,0,0,,0.6,35,1009,14.8,53.5,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T19:00:00,-3.4,-3.4,-10.9,56.21,0,0,,0,0,,0.7,42,1010.8,5.5,46,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-18T20:00:00,-3.6,-3.6,-11.4,54.88,0,0,,0,0,,0.1,70,1010.8,3.6,36.9,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-18T21:00:00,-4.5,-4.5,-12.2,54.91,0,0,,0,0,,0.3,313,1011.9,1.8,56.3,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-18T22:00:00,-4.8,-4.8,-12,57.04,0,0,,0,0,,0.6,67,1012.9,8.8,37.5,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-18T23:00:00,-4.6,-4.6,-11.6,57.91,0,0,,0,0,,0.1,52,1012.9,6.5,37.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-19T00:00:00,-4.9,-4.9,-12.1,57.49,0,0,,0,0,,0.3,52,1012.9,60.6,58.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-19T01:00:00,-4.8,-4.8,-12.6,54.49,0,0,,0,0,,0.3,2,,61.1,57.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-19T02:00:00,-4.8,-4.8,-12.7,53.62,0,0,,0,0,,0.2,350,1013.9,60.6,58.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-19T03:00:00,-4.8,-4.8,-11.5,59.31,0,0,,0,0,,0.1,340,1013.9,41,58.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-19T04:00:00,-4.8,-4.8,-11.9,57.69,0,0,,0,0,,0.4,336,,1.6,57.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-19T05:00:00,-4.7,-4.7,-11.9,57.39,0,0,,0,0,,0.4,291,1011.2,1.8,57.1,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-19T06:00:00,-4.6,-4.6,-11.4,59.09,0,0,,0,0,,0.5,311,1014.2,1.8,54.7,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-19T07:00:00,-4.7,-4.7,-11.3,59.95,0,0,,0,0,,0.6,33,1018,2.1,54.3,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T08:00:00,-4.7,-4.7,-11.2,60.17,0,0,,0,0,,0.7,306,1016,0,53.5,,,,,Clear,clear-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T09:00:00,-4.5,-4.5,-10.8,61.53,0,0,,0,0,,0.3,286,1016.7,38.8,36,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T10:00:00,-3.1,-5.9,-9.8,59.95,0,0,,0,0,,6.8,208,1019,59.3,37.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T11:00:00,-1.8,-1.8,-8.9,58.03,0,0,,0,0,,0.6,312,1017.7,77.6,36,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T12:00:00,-1.3,-1.3,-7.9,60.77,0,0,,0,0,,0.3,305,1018,58.2,44.8,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T13:00:00,-0.9,-0.9,-8.1,58.13,0,0,,0,0,,0.7,346,1020,59.9,45.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T14:00:00,-0.2,-0.2,-8.2,55.07,0,0,,0,0,,0.9,240,1017.4,58.1,36.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T15:00:00,-0.1,-0.1,-8,55.29,0,0,,0,0,,0.8,241,1017,59.2,36.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T16:00:00,-0.6,-0.6,-8.3,56.17,0,0,,0,0,,0.5,282,1016.9,80.3,37.2,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T17:00:00,-1.1,-1.1,-8.3,57.81,0,0,,0,0,,3.5,22,1017.2,78.5,44.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T18:00:00,-1.5,-1.5,-8.5,58.54,0,0,,0,0,,3.3,26,1017.4,59.7,44.7,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T19:00:00,-1.6,-1.6,-8.3,59.97,0,0,,0,0,,0.7,172,1021,51.7,54.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-19T20:00:00,-2.1,-4.8,-9,59.35,0,0,,0,0,,6.8,192,1021,2.6,54.9,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-19T21:00:00,-2.6,-6,-9.6,58.6,0,0,,0,0,,8.7,202,1021.7,0,47,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-19T22:00:00,-2.6,-6.5,-9.6,58.41,0,0,,0,0,,10.5,189,1022,1.8,37.5,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-19T23:00:00,-2.9,-6.3,-9.9,58.82,0,0,,0,0,,8.6,180,1022.7,0,37.7,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-11-20T00:00:00,-3.1,-7.2,-11,54.21,0,0,,0,0,,10.7,200,1022,0,39.3,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-20T01:00:00,-3.2,-7.8,-10.9,55.16,0,0,,0,0,,12.6,208,,0,39,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-20T02:00:00,-3.2,-7.4,-10.5,57.2,0,0,,0,0,,10.8,202,1023,0,39.3,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-20T03:00:00,-3.3,-6.9,-10.1,59.35,0,0,,0,0,,9.1,223,1023,0,39.3,,,,,Clear,clear-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-20T04:00:00,-2.8,-6.9,-10.2,56.89,0,0,,0,0,,10.7,206,,0,39,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-20T05:00:00,-3,-7.6,-10.4,56.83,0,0,,0,0,,12.6,196,1018.4,0,38.2,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-20T06:00:00,-3.1,-7.2,-10.3,57.79,0,0,,0,0,,10.7,213,1020.7,0,36.8,,,,,Clear,clear-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-20T07:00:00,-2.9,-6.4,-8.9,63.3,0,0,,0,0,,8.9,234,1024,28.4,45.3,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T08:00:00,-2.9,-6.5,-8.3,66.52,0,0,,0,0,,9.1,230,1021.8,47.6,44.6,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T09:00:00,-2.7,-6.3,-7.5,69.5,0,0,,0,0,,9.2,223,1022.6,84.7,44.7,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T10:00:00,-1.7,-4.8,-6.8,68.12,0,0,,0,0,,8.5,212,1025.1,99,36.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T11:00:00,-1.4,-5,-5.9,71.86,0,0,,0,0,,9.9,210,1023,95.2,27.2,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T12:00:00,-1,-4.5,-5.9,69.5,0,0,,0,0,,10.1,216,1024,95.4,36.8,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-20T13:00:00,-0.2,-0.2,-5.5,67.37,0,0,,0,0,,0.6,57,1024,98.2,36.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T14:00:00,0.1,0.1,-5.5,66.24,0,0,,0,0,,0.4,332,1021.6,95.2,36,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T15:00:00,0,0,-5.4,66.88,0,0,,0,0,,0.3,219,1021.1,97.3,44.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T16:00:00,-0.4,-0.4,-6,65.67,0,0,,0,0,,0.2,250,,98.9,47.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-11-20T17:00:00,-0.3,-0.3,-6.1,64.9,0,0,,0,0,,0.4,115,1021.2,97.3,31.6,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T18:00:00,-1.3,-1.3,-5.4,73.91,0,0,,0,0,,0.1,270,1021.2,95.1,27.2,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T19:00:00,-1.6,-4.1,-5.4,75.39,0,0,,0,0,,6.6,196,1024,87,35.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-11-20T20:00:00,-1.4,-4.4,-5.6,72.86,0,0,,0,0,,8.3,200,1023.5,77.6,36.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16094099999"
"trento, italy",2007-11-20T21:00:00,-1,-4.7,-5.9,69.32,0,0,,0,0,,10.8,197,1024,59.4,34.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-20T22:00:00,-0.6,-5.4,-6.3,65.45,0,0,,0,0,,16.6,233,1024,97.9,27.8,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-11-20T23:00:00,-0.8,-5.9,-8.1,57.79,0,0,,0,0,,17.9,212,1024,30,39.3,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-21T00:00:00,-0.9,-6,-8.3,56.94,0,0,,0,0,,17.9,212,1024,30,29.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-21T01:00:00,-0.9,-6.7,-8.2,57.43,0,0,,0,0,,22.8,219,,89.1,28.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-21T02:00:00,-0.9,-6.8,-8.3,56.95,0,0,,0,0,,23.4,212,1023,90,29.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-21T03:00:00,-0.9,-6.8,-6.4,66.05,0,0,,0,0,,23.2,209,1023,90,29.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-11-21T04:00:00,-1.8,-8.1,-5.6,75.15,0,0,,0,0,,24.5,193,,89.4,28.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-21T05:00:00,-2.7,-9.1,-5.2,82.89,0,0,,0,0,,23.3,174,1019.4,90,28.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-11-21T06:00:00,1,-5.6,-2.2,79.16,0,0,,0,0,,35.2,173,1019.1,99.8,33.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16021099999"
