timestamp,external-temperature,longitude,latitude,altitude
2005-10-18 00:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-18 04:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-18 08:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-18 12:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-18 16:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-18 20:00:00,4.0,11.0441268,46.0109578,1603.21
2005-10-19 00:00:00,5.988495391226003,11.044540705315685,46.0117740773581,1602.6731062443691
2005-10-19 04:00:00,8.970537381561657,11.045142851497337,46.007970075987274,1602.6898035825438
2005-10-19 08:00:00,12.947944067561956,11.04566588197425,46.006027713083206,1621.9263574691956
2005-10-19 12:00:00,12.780450314756884,11.04536339840343,46.00645739717298,1621.1228682655544
2005-10-19 16:00:00,12.557996369675202,11.0450500052856,46.00691821052022,1620.0517525199862
2005-10-19 20:00:00,12.33554242459352,11.044736612167767,46.00737902386746,1618.980636774418
2005-10-20 00:00:00,12.113088479511838,11.044423219049937,46.007839837214696,1617.9095210288494
2005-10-20 04:00:00,11.890634534430156,11.044109825932106,46.00830065056193,1616.8384052832812
2005-10-20 08:00:00,11.668180589348472,11.043796432814275,46.00876146390917,1615.767289537713
2005-10-20 12:00:00,11.44572664426679,11.043483039696444,46.009222277256406,1614.6961737921445
2005-10-20 16:00:00,11.223272699185108,11.043169646578612,46.00968309060364,1613.6250580465762
2005-10-20 20:00:00,11.000818754103426,11.042856253460782,46.010143903950876,1612.553942301008
2005-10-21 00:00:00,13.989996526571726,11.041723884647446,46.0105104792428,1634.3371080236193
2005-10-21 04:00:00,14.0,11.040893751593197,46.010284140347096,1631.1420680319334
2005-10-21 08:00:00,14.0,11.044268684220361,46.0067154655201,1633.1555990033912
2005-10-21 12:00:00,14.0,11.045249295530688,46.00676359253493,1625.2840870230068
2005-10-21 16:00:00,14.0,11.046212715284632,46.00683760935567,1617.3419170084103
