name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"trento, italy",2007-06-05T10:00:00,9.1,6.6,6,81.08,0,0,,0,0,,16.4,360,1015.1,88,45,,,,,Partially cloudy,partly-cloudy-day,"16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T11:00:00,11.2,11.2,6.1,70.8,0,0,,0,0,,14.9,20,1013.9,60.6,3.5,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T12:00:00,11.7,11.7,7.4,75.14,0,0,,0,0,,10.4,68,1014.3,87.3,66.8,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T13:00:00,11.8,11.8,6.2,68.32,0,0,,0,0,,12.9,80,1014.3,96,62.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T14:00:00,11.8,11.8,6.2,68.63,0,0,,0,0,,8.6,42,1011.9,88.1,54.5,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T15:00:00,12.5,12.5,7.5,71.66,0,0,,0,0,,9.9,5,1013,89.6,18.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T16:00:00,12.7,12.7,7.2,69.24,0,0,,0,0,,10,65,1013,88.2,11.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T17:00:00,10.7,10.7,7.1,78,0,0,,0,0,,6.6,34,1011.9,89.4,3.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T18:00:00,11.2,11.2,8.2,81.84,0,0,,0,0,,6.8,100,1013.2,88,45,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T19:00:00,18.8,18.8,14.6,76.8,0,0,,0,0,,7.2,280,1018.5,87.9,45.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16023099999"
"trento, italy",2007-06-05T20:00:00,9.7,8.6,6.4,80.01,10.318,100,rain,0,0,,8.3,26,1018.6,86.8,28.1,,,,,"Rain, Partially cloudy",rain,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-05T21:00:00,9.5,8.1,6.2,80.3,0,0,,0,0,,9.2,14,1011.9,77.8,47.2,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-05T22:00:00,9.1,7.7,6.3,83.11,0,0,,0,0,,9.1,360,1012.6,86,37.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-05T23:00:00,9.1,7.3,8.3,94.84,0,0,,0,0,,11.7,37,1013.9,78.4,28,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-06T00:00:00,7.6,4.8,7.6,99.79,0,0,,0,0,,16.2,56,1011.9,59.8,29.6,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-06T01:00:00,7.5,5.2,7.5,99.64,0,0,,0,0,,12.7,66,1011.9,50.8,29.6,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-06T02:00:00,7.5,5.9,5.6,87.31,0,0,,0,0,,9,27,,51.6,29,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-06T03:00:00,7.5,4.9,6.6,93.87,0,0,,0,0,,14.4,37,1011.9,99,29.6,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-06T04:00:00,7.5,5.2,5.1,84.94,0,0,,0,0,,12.7,38,1011.9,99,10,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-06T05:00:00,7.6,5.7,6.1,90.05,0,0,,0,0,,10.5,359,,89.8,24.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-06T06:00:00,8,5.6,6.8,92.13,0,0,,0,0,,14.7,348,1014,99,45.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-06T07:00:00,8.4,6,6.5,87.66,0,0,,0,0,,14.6,18,1013.4,98.7,45,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T08:00:00,8.5,6.3,6.9,89.44,0.472,100,rain,0,0,,13.1,8,1012.9,90.6,36.8,,,,,"Rain, Overcast",rain,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T09:00:00,8.4,5.9,6.8,89.67,0,0,,0,0,,16.1,9,1013.2,99.1,40.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T10:00:00,9.3,7.2,7.7,89.48,0,0,,0,0,,14.4,26,1013.1,98.7,45,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T11:00:00,9.4,8.6,6.6,82.35,0,0,,0,0,,7,43,1012.9,99.5,45.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T12:00:00,9.5,9.5,6,78.75,0,0,,0,0,,4,66,1013.6,98.7,18.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T13:00:00,9.7,9.7,6.1,78,0,0,,0,0,,2,188,1013.6,99.1,18.9,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T14:00:00,10.4,10.4,6.4,76.63,0,0,,0,0,,5.6,9,1011.9,99.5,19.4,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T15:00:00,10.5,10.5,6.7,77.4,0,0,,0,0,,9.1,25,1013,98.7,10.1,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T16:00:00,9.4,7.1,5.6,76.99,0,0,,0,0,,15.5,2,1013,98.7,18.8,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T17:00:00,9.6,7.4,6,78.7,0,0,,0,0,,14.8,4,1011.9,99.5,18.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T18:00:00,9.6,8.2,6.9,82.93,0,0,,0,0,,10.1,42,1011.6,98.7,10.1,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T19:00:00,9.5,7.9,7.5,86.76,0,0,,0,0,,11.3,45,1013,98.7,27.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-06T20:00:00,8.7,7.1,7,88.68,0.016,100,rain,0,0,,10.4,47,,99.7,29,,,,,"Rain, Overcast",rain,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-06-06T21:00:00,9.1,7.2,7.6,90.1,0,0,,0,0,,12.3,68,1012.6,98.5,47.2,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-06T22:00:00,9.1,7.8,7.3,88.68,0,0,,0,0,,8.9,72,1012.6,98.5,28.6,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-06T23:00:00,8.8,6.5,8.6,98.5,0,0,,0,0,,14.9,159,1013.9,98.7,14.3,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-07T00:00:00,8.1,5.9,8,99.49,0,0,,0,0,,12.6,186,1012.9,99,1.2,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-07T01:00:00,7.6,6,7.6,99.59,0,0,,0,0,,9.2,96,1012.9,89.2,14.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-07T02:00:00,7.8,5.6,7.4,97.22,0.472,100,rain,0,0,,12.7,97,,92.9,1.3,,,,,"Rain, Overcast",rain,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-07T03:00:00,7.4,4.5,7.3,99.68,0,0,,0,0,,16.5,78,,,0,,,,,Clear,clear-night,"16089099999,16022099999"
"trento, italy",2007-06-07T04:00:00,7.3,4.7,5.8,90.18,0,0,,0,0,,14.3,74,1012.9,99.8,29.6,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-07T05:00:00,7.1,4.3,4.6,84.46,0,0,,0,0,,15.4,77,,88.4,19.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-07T06:00:00,6.8,4.2,4.6,85.41,0,0,,0,0,,14,76,1016.2,79.1,19.4,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-07T07:00:00,8.9,7.5,7,88.27,0,0,,0,0,,8.7,34,1014.8,61.7,10.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T08:00:00,9.1,7.3,6.4,83.2,0.02,100,rain,0,0,,11.7,9,1013.9,89.7,19.6,,,,,"Rain, Partially cloudy",rain,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T09:00:00,10.3,10.3,7.6,83.5,0,0,,0,0,,10.7,54,1014.4,87.3,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T10:00:00,10.2,10.2,6,75.59,0,0,,0,0,,15.8,10,1014.6,80.6,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T11:00:00,10.5,10.5,6.5,76.18,0,0,,0,0,,12.8,43,1012.9,88.1,2.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T12:00:00,11.4,11.4,8.5,82.53,0,0,,0,0,,11.3,123,1014.4,68.8,1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T13:00:00,10.4,10.4,8.3,86.7,0,0,,0,0,,11.1,175,1014.4,92.6,1.3,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T14:00:00,11.5,11.5,7.5,76.43,0.059,100,rain,0,0,,5.6,153,1012.9,90.8,27.5,,,,,"Rain, Overcast",rain,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T15:00:00,12.2,12.2,7.8,74.74,0,0,,0,0,,8.1,166,1014.2,63.8,27.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T16:00:00,12.5,12.5,8.8,78.25,0,0,,0,0,,13,214,1014.2,89.6,4.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T17:00:00,9.9,7.7,7.3,84.31,0,0,,0,0,,15.8,212,1012.9,76.8,1.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T18:00:00,10.2,10.2,8.4,88.45,0,0,,0,0,,9.7,188,1014.6,96,18.8,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T19:00:00,10.5,10.5,6.9,78.31,0,0,,0,0,,12.2,118,1014.6,88,53.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T20:00:00,10.5,10.5,6.5,76.22,0,0,,0,0,,5.4,82,1012.9,61,28.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-07T21:00:00,10.2,10.2,6.5,78.03,0,0,,0,0,,0.6,157,1013.9,59.3,28.6,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-07T22:00:00,8.5,7,6.8,88.95,0,0,,0,0,,9.1,193,1014.9,79.4,29.6,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-07T23:00:00,8.6,6.7,7.8,94.75,0,0,,0,0,,11.7,183,1015.9,97.5,14.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-08T00:00:00,7.5,4.4,6.9,96.56,0,0,,0,0,,17.7,163,1014.9,60,39.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-08T01:00:00,7.4,4.9,6.9,96.58,0,0,,0,0,,14.3,165,1014.9,80,39.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-08T02:00:00,7.4,6.8,5.6,88.18,0,0,,0,0,,5.1,144,,58.1,29,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-08T03:00:00,7.5,6.8,5.6,88.07,0,0,,0,0,,5.3,202,1014.9,80,39.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-08T04:00:00,7.4,6.1,5,84.56,0,0,,0,0,,7.4,45,1014.9,50,39.4,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-08T05:00:00,7.5,6.8,5.3,86.06,0,0,,0,0,,5.2,15,,31.3,24.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-08T06:00:00,7.9,6.8,6.2,89.04,0,0,,0,0,,6.8,30,1016.7,62.6,45.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-08T07:00:00,8.1,6.8,5.8,85.24,0,0,,0,0,,8.2,26,1016.7,88.2,53.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T08:00:00,8.3,8.3,6.4,87.89,0,0,,0,0,,0.2,217,1016.9,89.6,54.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T09:00:00,10.3,10.3,7.3,81.31,0,0,,0,0,,6.8,64,1017.1,78.2,2.2,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T10:00:00,10.5,10.5,7.9,83.91,0,0,,0,0,,8.4,27,1016.7,79.9,2.2,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T11:00:00,11.2,11.2,8.1,81.48,0,0,,0,0,,5.4,145,1015.9,87.5,3.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T12:00:00,12,12,9,81.92,0,0,,0,0,,0.7,146,1016.7,87.9,3.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T13:00:00,11,11,8.1,82.43,0,0,,0,0,,5.4,102,1017.3,87.7,3.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-06-08T14:00:00,12.1,12.1,8.9,80.49,0,0,,0,0,,6,99,,65.9,1.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16021099999,16094099999"
"trento, italy",2007-06-08T15:00:00,13.3,13.3,9.8,79.27,0,0,,0,0,,13.3,118,1016.8,55.7,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T16:00:00,12.8,12.8,9.4,79.51,0,0,,0,0,,11.1,7,1016.6,66,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T17:00:00,13.4,13.4,8.5,71.87,0,0,,0,0,,7.7,235,1014.9,51.2,19,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T18:00:00,13.4,13.4,7.9,69.5,0,0,,0,0,,5.6,161,1016.7,49.5,18.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T19:00:00,12.7,12.7,7.9,72.68,0,0,,0,0,,10.2,154,1017.1,61.5,18.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T20:00:00,12.2,12.2,7.9,74.54,0,0,,0,0,,3.6,190,1015.9,61,19.2,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-08T21:00:00,11.6,11.6,7.3,74.94,0,0,,0,0,,1.6,335,1015.9,79.6,28.6,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-08T22:00:00,11.1,11.1,7.2,76.97,0,0,,0,0,,0.7,28,1016.6,61.6,24,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-08T23:00:00,10.5,10.5,7.1,79.75,0,0,,0,0,,0.6,1,1018,58.4,23.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-09T00:00:00,9.6,9.2,6.8,82.88,0,0,,0,0,,5.3,188,1016.9,80,19.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-09T01:00:00,9.3,9.3,7.3,87.29,0,0,,0,0,,0.3,316,1016.9,60,19.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-09T02:00:00,8.6,7.2,7.1,90.37,0,0,,0,0,,8.8,262,,59.5,19.5,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-09T03:00:00,8.5,7,7.3,92.01,0,0,,0,0,,9.3,272,1016.9,30,19.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-09T04:00:00,8.3,7.1,7.2,93.12,0,0,,0,0,,7.6,263,1016.9,30,19.8,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-09T05:00:00,8.3,8.3,8.2,99.4,0,0,,0,0,,1.9,156,,49,15.1,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-09T06:00:00,8.7,8.7,8.5,98.55,0,0,,0,0,,3.7,340,1019.6,59.5,11.8,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-09T07:00:00,10.1,10.1,9.8,97.98,0,0,,0,0,,7,54,1018.8,30,2.1,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T08:00:00,10.1,10.1,9.2,94.25,0,0,,0,0,,3.2,19,1019,21.6,2.8,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T09:00:00,11.1,11.1,9.8,91.44,0,0,,0,0,,3.4,65,1019.1,36,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T10:00:00,11.6,11.6,9.3,85.93,0,0,,0,0,,0.4,308,1019.1,36,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T11:00:00,12,12,9.4,83.61,0,0,,0,0,,0.6,26,1018,35.5,3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T12:00:00,12.8,12.8,9.3,79.24,0,0,,0,0,,0.6,135,1018.3,75.6,2.3,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T13:00:00,13.5,13.5,10.8,83.65,0,0,,0,0,,7.5,189,1017.9,45.4,1.4,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T14:00:00,13.7,13.7,10.1,78.94,0,0,,0,0,,11.2,171,1014.9,41.3,2.8,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T15:00:00,14.9,14.9,10.9,77.08,0,0,,0,0,,12.6,192,1016.7,59.1,4.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T16:00:00,14.9,14.9,10.8,76.6,0,0,,0,0,,11.2,191,1016.7,77.5,4,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T17:00:00,15,15,10.4,74.13,0,0,,0,0,,14.3,306,1013.9,59.7,6.9,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T18:00:00,13.9,13.9,9.8,76.36,0,0,,0,0,,15.4,200,1016.4,79.1,8.4,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T19:00:00,12.5,12.5,8.5,76.61,0,0,,0,0,,15.8,200,1016.1,96.6,14.5,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T20:00:00,11.9,11.9,8.8,81.3,0,0,,0,0,,16.6,238,1014.9,96.9,19.1,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999,16021099999,16094099999"
"trento, italy",2007-06-09T21:00:00,10.7,10.7,9,89.31,0,0,,0,0,,13.6,219,1015.6,88.8,14.7,,,,,Partially cloudy,partly-cloudy-day,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-09T22:00:00,10.2,10.2,9.5,95.46,0,0,,0,0,,14,222,1015.6,98.1,14.7,,,,,Overcast,cloudy,"16089099999,16022099999,16090099999,16020099999"
"trento, italy",2007-06-09T23:00:00,10,9.6,9.5,96.92,0,0,,0,0,,5.6,220,1016.9,89.2,14.9,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999,16020099999,16021099999"
"trento, italy",2007-06-10T00:00:00,9.4,9,9.2,98.37,0,0,,0,0,,5.3,186,1015.9,50,0.2,,,,,Partially cloudy,fog,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-10T01:00:00,9.4,9,9.3,99.38,0,0,,0,0,,5.3,227,1015.9,50,1.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-10T02:00:00,9.1,7.8,9,99.14,0,0,,0,0,,8.8,10,,50,0.2,,,,,Partially cloudy,fog,"16089099999,16022099999,16090099999,16021099999"
"trento, italy",2007-06-10T03:00:00,8.4,7.2,8.3,99.47,0,0,,0,0,,7.5,339,1015.9,90,1.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
"trento, italy",2007-06-10T04:00:00,8.4,7.8,8.3,99.18,0,0,,0,0,,5.4,9,1015.9,90,1.2,,,,,Partially cloudy,partly-cloudy-night,"16089099999,16022099999,16090099999"
