timestamp,month,day,external-temperature,longitude,latitude,id
2007-10-19 16:02:55,10,19,-0.6,11.0472425,46.0105332,original
2007-10-19 20:01:47,10,19,-3.6,11.0484422,46.0089742,original
2007-10-20 00:01:11,10,20,11.4,11.0471148,46.0097791,original
2007-10-20 04:00:55,10,20,-7.3,11.048017,46.0088756,original
2007-10-20 08:00:55,10,20,-8.0,11.0467492,46.0091344,original
2007-10-20 12:01:55,10,20,-5.9,11.0476687,46.0084565,original
2007-10-20 16:00:54,10,20,-4.7,11.0478531,46.0104738,original
2007-10-20 20:01:46,10,20,-6.3,11.0474852,46.0085431,original
2007-10-21 00:01:54,10,21,-8.3,11.0486455,46.0087322,original
2007-10-21 04:01:24,10,21,-8.7,11.0477037,46.008739,original
2007-10-21 08:01:54,10,21,-7.6,11.0473861,46.0117716,original
2007-10-21 12:01:22,10,21,-5.3,11.0471878,46.0073801,original
2007-10-21 16:01:24,10,21,-3.5,11.046446,46.0115554,original
2007-10-21 20:01:15,10,21,-5.5,11.0475832,46.0087508,original
2007-10-22 00:01:24,10,22,-8.4,11.0476515,46.0088885,original
2007-10-22 04:01:11,10,22,8.3,11.0476632,46.0088176,original
2007-10-22 08:01:54,10,22,-7.2,11.0473485,46.0078912,original
2007-10-22 12:01:23,10,22,-4.0,11.0491347,46.0086586,original
2007-10-22 16:01:24,10,22,0.6,11.047539,46.0088426,original
2007-10-22 20:01:11,10,22,0.1,11.0475176,46.0107315,original
2007-10-23 00:01:12,10,23,0.5,11.046518,46.0114238,original
2007-10-23 04:00:53,10,23,0.7,11.0470037,46.0108227,original
2007-10-23 08:02:45,10,23,0.3,11.0470989,46.0078216,original
2007-10-23 12:01:26,10,23,1.6,11.0472767,46.0073663,original
2007-10-23 16:01:17,10,23,3.5,11.0474504,46.0102352,original
2007-10-23 20:00:49,10,23,0.3,11.0457479,46.0109151,original
2007-10-24 00:00:48,10,24,-0.7,11.0424389,46.0115179,original
2007-10-24 04:01:12,10,24,-0.9,11.0421091,46.0090758,original
2007-10-24 08:02:53,10,24,-1.9,11.0108556,46.0046978,original
2007-10-24 12:02:11,10,24,-2.2,11.006942,46.0054607,original
2007-10-24 16:03:03,10,24,-1.9,11.0069381,46.0057363,original
2007-10-24 20:02:24,10,24,-1.9,11.0072123,46.0055884,original
2007-10-25 00:01:23,10,25,-2.5,11.0083176,46.0067036,original
2007-10-25 04:01:52,10,25,-3.4,11.00577,46.0078738,original
